Address	Status-Code	Status-Text	Type	Size	Title	Date	Level	Links Out	Links In	Server	Error	Duration	Charset	Description
http://ww5.gloucestershire.gov.uk/Bustimes/times/087MF.HTML	-2	skip external			Monday  to Friday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/091MF.HTML	-2	skip external			Monday to Friday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/093MF.HTML	-2	skip external			Monday to Friday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/093SA.HTML	-2	skip external			Saturday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/201MF.HTML	-2	skip external			201 Monday to Friday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/201SA.HTML	-2	skip external			201 Saturday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/207MS.HTML	-2	skip external			Monday to  Saturday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/210MS.HTML	-2	skip external			Monday to Saturday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/Q81MS.HTML	-2	skip external			Monday to Friday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/224MF.HTML	-2	skip external			Monday to Friday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/227MS.HTML	-2	skip external			Monday to  Saturday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/230MS.HTML	-2	skip external			Monday to Saturday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/242MF.HTML	-2	skip external			Fridays only		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/254MF.HTML	-2	skip external			Monday 		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/256MF.HTML	-2	skip external			Wednesdays only		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/261MF.HTML	-2	skip external			Friday  only		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/263MF.HTML	-2	skip external			Friday only		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/264MF.HTML	-2	skip external			Tuesdays and Fridays only		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/267MF.HTML	-2	skip external			Tuesday only		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/278MF.HTML	-2	skip external			Wednesdays and Fridays only		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/288MF.HTML	-2	skip external			Tuesdays and Fridays only		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/311MF.HTML	-2	skip external			Monday to Friday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/311SA.HTML	-2	skip external			Saturday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/626MF.HTML	-2	skip external			Monday  to Friday		1		1			00:00.000	iso-8859-1	
http://ww5.gloucestershire.gov.uk/Bustimes/times/X31MF.HTML	-2	skip external			Every 3rd Wednesday of the Month		1		1			00:00.000	iso-8859-1	
